test,predict
3.546444444,3.733877
3.666222222,3.6730757
3.271777778,3.6776774
3.419888889,3.7743442
3.2675555560000005,3.7914963
3.297333333,3.3895888
3.220222222,3.529459
3.066444444,3.4929838
3.261555556,3.1237288
3.442888889,3.4377391
3.465555556,3.8487403
3.334333333,3.3185499
3.401333333,3.0283654
3.192333333,3.1666546
3.067,2.9913964
2.997222222,2.8715672
2.784222222,2.9190936
2.89,2.9678392
2.818777778,3.1042778
2.868555556,2.9894822
2.731222222,3.037745
2.762777778,3.2674844
2.698666667,3.1227753
