test,predict
4.222,3.756879
4.002444444,3.6725764
3.968111111,3.9026208
3.682666667,3.7875295
3.523333333,3.4780614
3.397777778,3.2182794
3.394666667,3.3156674
3.356888889,3.2365828
3.368555556,3.2360177
3.2877499999999995,3.2296004
3.325333333,3.1649666
3.407888889,3.2993526
3.1891111109999994,3.3207078
3.146,3.4695733
3.026111111,3.163891
3.017888889,3.1924818
2.975,3.085961
3.088555556,2.9796162
2.954666667,3.2063968
3.045555556,3.0856047
2.923111111,3.1338828
2.993111111,3.1113732
2.979,3.1440885
