test,predict
3.594333333,3.5869846
3.756555556,3.4991975
3.578666667,3.4888666
3.8262222219999997,3.552203
3.568,3.5321348
3.4548888889999994,3.436502
3.328888889,3.4248025
3.435555556,3.4259098
3.204111111,3.2693977
3.068444444,3.241621
3.132333333,3.2659638
3.177444444,3.1888618
3.168111111,3.1375675
3.5284444439999993,3.1029313
3.7358888889999995,3.084589
3.756444444,3.2728682
3.478,3.1931024
3.491555556,3.2538226
2.904555556,3.0947678
2.812444444,2.992639
2.623222222,3.0086274
2.786333333,3.1285384
2.687777778,3.0805552
