test,predict
4.222,3.6963916
4.002444444,3.460288
3.968111111,3.7420115
3.682666667,3.721122
3.523333333,3.3983347
3.397777778,3.1714466
3.394666667,3.1770406
3.356888889,3.1914222
3.368555556,3.1171541
3.2877499999999995,3.2429051
3.325333333,3.0930636
3.407888889,3.1929073
3.1891111109999994,3.2034879
3.146,3.4932768
3.026111111,3.316398
3.017888889,3.0555975
2.975,2.994136
3.088555556,3.0541375
2.954666667,3.217844
3.045555556,3.0406756
2.923111111,3.0481462
2.993111111,3.1618922
2.979,3.2546656
