test,predict
3.734555556,3.9040341
3.671111111,3.727897
3.699111111,3.6221945
3.3363333330000002,3.6693392
3.146777778,3.4396749
3.118444444,3.1803029
3.182444444,3.0499597
3.117555556,2.9646983
3.013111111,3.0198066
2.955,3.0144463
3.040888889,2.9868906
2.963111111,2.9780736
3.143555556,2.9777486
3.1022222219999995,3.0594373
3.076444444,3.0582728
3.000555556,3.103886
2.923888889,3.0045466
3.022666667,3.0058198
3.02,2.9445198
3.118222222,3.1743796
3.019666667,2.9397755
3.158,2.93731
3.036444444,2.8744545
