test,predict
3.6432222219999995,3.5415177
3.383777778,3.3366566
3.339777778,3.413449
4.044,3.495502
3.680888889,3.545169
3.424777778,3.399461
3.466111111,3.3119984
3.470333333,3.1293898
3.522222222,3.084479
3.398666667,3.218308
3.265777778,3.3255253
3.177222222,3.3940094
3.268555556,3.4512513
3.263222222,3.4908648
3.061888889,3.2642698
3.212666667,3.1483166
3.219111111,3.145472
3.1401111110000004,3.221316
3.081222222,3.1167066
3.1951111110000006,2.937721
3.164777778,2.8095076
3.287888889,2.8404353
3.361111111,2.7589831
