test,predict
4.222,3.8799212
4.002444444,3.6206334
3.968111111,3.8216534
3.682666667,3.7724729
3.523333333,3.4565668
3.397777778,3.28996
3.394666667,3.2169719
3.356888889,3.105718
3.368555556,3.0403736
3.2877499999999995,3.1540296
3.325333333,3.0428674
3.407888889,3.0976539
3.1891111109999994,3.0553463
3.146,3.3117127
3.026111111,3.14744
3.017888889,3.0136027
2.975,2.9024315
3.088555556,2.90827
2.954666667,3.0564952
3.045555556,3.0327475
2.923111111,3.1076217
2.993111111,3.1183875
2.979,3.1319854
