test,predict
3.621444444,3.4468298
3.893555556,3.702383
3.872444444,3.9491408
3.478777778,3.8549943
3.532222222,3.8068833
3.648,3.3126428
3.481777778,3.2712636
3.506666667,3.6088545
3.179333333,3.3679163
3.313111111,3.2013557
3.300666667,3.0424616
3.373333333,3.1004488
3.3034444440000006,3.217787
2.935666667,3.1247237
3.136444444,3.1582925
3.193333333,3.204689
3.019444444,3.0917845
2.970666667,3.1464837
2.930666667,3.4915338
3.073555556,3.312245
3.0666666670000002,3.1878965
3.059333333,3.0473995
2.94,2.9040885
