test,predict
3.6432222219999995,3.4676816
3.383777778,3.439107
3.339777778,3.442739
4.044,3.5116026
3.680888889,3.468743
3.424777778,3.3602571
3.466111111,3.2822738
3.470333333,3.0650582
3.522222222,3.1210566
3.398666667,3.3500228
3.265777778,3.39704
3.177222222,3.3745186
3.268555556,3.2035704
3.263222222,3.2981887
3.061888889,3.2827778
3.212666667,3.2751644
3.219111111,3.1028428
3.1401111110000004,2.9794898
3.081222222,3.005826
3.1951111110000006,2.8873496
3.164777778,2.7882347
3.287888889,2.850975
3.361111111,2.8226902
